UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
375,L47554,1,297.4,308.3,1431,43.0,113,0,0,0,0,0,0
376,L47555,1,297.4,308.2,1533,37.4,115,0,0,0,0,0,0
377,M15236,2,297.4,308.2,1401,51.9,117,0,0,0,0,0,0
378,M15237,2,297.4,308.2,1424,53.9,120,0,0,0,0,0,0
379,L47558,1,297.3,308.2,1754,29.4,123,0,0,0,0,0,0
380,L47559,1,297.3,308.2,1754,26.8,125,0,0,0,0,0,0
381,L47560,1,297.5,308.3,2564,12.8,127,1,0,0,1,0,0
382,L47561,1,297.5,308.5,1546,40.4,129,0,0,0,0,0,0
383,L47562,1,297.5,308.5,1335,48.0,131,0,0,0,0,0,0
384,M15243,2,297.5,308.6,1842,27.0,133,0,0,0,0,0,0
385,L47564,1,297.5,308.5,1712,26.8,136,0,0,0,0,0,0
386,M15245,2,297.6,308.6,1414,45.4,138,0,0,0,0,0,0
387,L47566,1,297.6,308.7,1319,50.9,141,0,0,0,0,0,0
388,L47567,1,297.7,308.7,1249,60.4,143,0,0,0,0,0,0
389,L47568,1,297.6,308.7,1455,48.2,145,0,0,0,0,0,0
390,M15249,2,297.6,308.7,1408,54.8,147,0,0,0,0,0,0
391,L47570,1,297.6,308.7,1460,46.7,150,0,0,0,0,0,0
392,L47571,1,297.6,308.6,1491,38.1,152,0,0,0,0,0,0
393,M15252,2,297.6,308.5,1490,43.4,154,0,0,0,0,0,0
394,M15253,2,297.5,308.4,1350,52.2,157,0,0,0,0,0,0
395,L47574,1,297.5,308.4,1528,39.9,160,0,0,0,0,0,0
396,L47575,1,297.4,308.3,1571,37.7,162,0,0,0,0,0,0
397,L47576,1,297.4,308.3,1490,42.6,164,0,0,0,0,0,0
398,M15257,2,297.4,308.3,1774,28.9,166,0,0,0,0,0,0
399,H29812,0,297.4,308.3,1502,43.6,169,0,0,0,0,0,0
400,L47579,1,297.4,308.4,1392,49.7,174,0,0,0,0,0,0
401,L47580,1,297.4,308.5,2100,16.9,176,0,0,0,0,0,0
402,L47581,1,297.5,308.5,1722,30.4,178,0,0,0,0,0,0
403,L47582,1,297.4,308.6,1678,32.3,180,0,0,0,0,0,0
404,L47583,1,297.3,308.6,1273,59.8,182,0,0,0,0,0,0
405,L47584,1,297.3,308.6,1297,45.9,184,0,0,0,0,0,0
406,L47585,1,297.3,308.5,1350,57.6,186,0,0,0,0,0,0
407,L47586,1,297.4,308.6,1439,51.9,188,0,0,0,0,0,0
408,M15267,2,297.4,308.5,1600,42.1,190,0,0,0,0,0,0
409,M15268,2,297.4,308.6,1434,44.4,193,0,0,0,0,0,0
410,L47589,1,297.4,308.6,1459,41.3,196,0,0,0,0,0,0
411,M15270,2,297.5,308.6,1472,44.9,198,0,0,0,0,0,0
412,L47591,1,297.5,308.7,1429,44.3,201,0,0,0,0,0,0
413,L47592,1,297.5,308.6,1388,48.2,203,0,0,0,0,0,0
414,L47593,1,297.4,308.4,1573,34.5,205,0,0,0,0,0,0
415,L47594,1,297.4,308.4,1588,32.5,207,0,0,0,0,0,0
416,L47595,1,297.5,308.4,1511,42.8,209,0,0,0,0,0,0
417,L47596,1,297.4,308.5,1495,37.8,211,0,0,0,0,0,0
418,L47597,1,297.4,308.4,1394,50.1,213,0,0,0,0,0,0
419,L47598,1,297.4,308.4,2151,17.7,0,0,0,0,0,0,0
420,M15279,2,297.3,308.3,1501,38.2,2,0,0,0,0,0,0
421,M15280,2,297.3,308.3,1301,39.6,5,0,0,0,0,0,0
422,M15281,2,297.3,308.3,1657,31.1,8,0,0,0,0,0,0
423,L47602,1,297.3,308.3,1333,55.2,11,0,0,0,0,0,0
424,L47603,1,297.3,308.3,1484,43.9,13,0,0,0,0,0,0
425,L47604,1,297.3,308.4,1430,45.7,15,0,0,0,0,0,0
426,M15285,2,297.3,308.4,1665,28.9,17,0,0,0,0,0,0
427,L47606,1,297.4,308.5,1501,44.9,20,0,0,0,0,0,0
428,M15287,2,297.5,308.5,1496,42.2,22,0,0,0,0,0,0
429,M15288,2,297.6,308.6,1595,36.9,25,0,0,0,0,0,0
430,L47609,1,297.5,308.6,1208,62.3,28,0,0,0,0,0,0
431,L47610,1,297.5,308.6,1596,37.1,30,0,0,0,0,0,0
432,L47611,1,297.5,308.5,1446,41.9,32,0,0,0,0,0,0
433,M15292,2,297.6,308.5,1466,39.7,34,0,0,0,0,0,0
434,M15293,2,297.6,308.5,1848,23.7,37,0,0,0,0,0,0
435,M15294,2,297.5,308.5,1484,44.7,40,0,0,0,0,0,0
436,L47615,1,297.4,308.3,1493,41.2,43,0,0,0,0,0,0
437,L47616,1,297.3,308.3,1504,36.3,45,0,0,0,0,0,0
438,L47617,1,297.3,308.3,1538,38.5,47,0,0,0,0,0,0
439,L47618,1,297.4,308.4,1341,52.2,49,0,0,0,0,0,0
440,M15299,2,297.4,308.3,1535,34.6,51,0,0,0,0,0,0
441,L47620,1,297.4,308.5,1389,39.2,54,0,0,0,0,0,0
442,H29855,0,297.5,308.5,1393,46.6,56,0,0,0,0,0,0
443,L47622,1,297.4,308.5,1399,61.5,61,1,0,0,1,0,0
444,H29857,0,297.4,308.5,1469,45.1,63,0,0,0,0,0,0
445,L47624,1,297.4,308.4,1582,37.2,68,0,0,0,0,0,0
446,L47625,1,297.5,308.6,1793,26.7,70,0,0,0,0,0,0
447,L47626,1,297.5,308.6,1452,39.0,72,0,0,0,0,0,0
448,M15307,2,297.6,308.7,1376,59.9,74,0,0,0,0,0,0
449,L47628,1,297.5,308.6,1552,44.9,77,0,0,0,0,0,0
450,L47629,1,297.6,308.7,1622,37.9,79,0,0,0,0,0,0
451,M15310,2,297.6,308.7,1419,41.7,81,0,0,0,0,0,0
452,H29865,0,297.5,308.6,1440,46.1,84,0,0,0,0,0,0
453,M15312,2,297.4,308.6,1643,31.0,89,0,0,0,0,0,0
454,L47633,1,297.4,308.7,1510,36.2,92,0,0,0,0,0,0
455,L47634,1,297.4,308.7,1468,46.6,94,0,0,0,0,0,0
456,L47635,1,297.4,308.7,1429,57.4,96,0,0,0,0,0,0
457,H29870,0,297.3,308.7,1478,47.6,98,0,0,0,0,0,0
458,L47637,1,297.4,308.6,1276,53.6,103,0,0,0,0,0,0
459,L47638,1,297.3,308.6,1486,42.6,105,0,0,0,0,0,0
460,L47639,1,297.4,308.6,1476,42.3,107,0,0,0,0,0,0
461,H29874,0,297.3,308.6,1431,42.0,109,0,0,0,0,0,0
462,L47641,1,297.4,308.7,1402,40.2,114,0,0,0,0,0,0
463,L47642,1,297.4,308.7,1433,43.4,116,0,0,0,0,0,0
464,L47643,1,297.4,308.7,2874,4.2,118,1,0,0,1,0,0
465,L47644,1,297.3,308.6,1511,35.7,120,0,0,0,0,0,0
466,M15325,2,297.3,308.6,1456,42.9,122,0,0,0,0,0,0
467,L47646,1,297.2,308.5,1550,41.5,125,0,0,0,0,0,0
468,L47647,1,297.2,308.5,2182,16.5,127,0,0,0,0,0,0
469,L47648,1,297.3,308.7,1619,31.6,129,0,0,0,0,0,0
470,M15329,2,297.3,308.8,1586,32.7,131,0,0,0,0,0,0
471,H29884,0,297.3,308.8,1499,44.2,134,0,0,0,0,0,0
472,H29885,0,297.3,308.8,1419,42.4,139,0,0,0,0,0,0
473,M15332,2,297.4,309.0,1497,41.8,144,0,0,0,0,0,0
474,M15333,2,297.4,309.0,1520,37.0,147,0,0,0,0,0,0
475,L47654,1,297.4,309.1,1478,49.8,150,0,0,0,0,0,0
476,L47655,1,297.4,309.1,1380,41.1,152,0,0,0,0,0,0
477,L47656,1,297.4,309.0,1570,37.9,154,0,0,0,0,0,0
478,H29891,0,297.4,309.0,1468,41.4,156,0,0,0,0,0,0
479,L47658,1,297.4,309.0,1833,22.6,161,0,0,0,0,0,0
480,M15339,2,297.4,308.9,1323,57.3,163,0,0,0,0,0,0
481,L47660,1,297.4,309.0,1583,32.0,166,0,0,0,0,0,0
482,M15341,2,297.3,309.0,1556,39.5,168,0,0,0,0,0,0
483,L47662,1,297.3,309.0,1548,37.4,171,0,0,0,0,0,0
484,L47663,1,297.4,309.0,1324,56.9,173,0,0,0,0,0,0
485,L47664,1,297.4,309.0,1568,33.7,175,0,0,0,0,0,0
486,M15345,2,297.4,309.0,1685,30.7,177,0,0,0,0,0,0
487,M15346,2,297.4,309.1,1582,35.9,180,0,0,0,0,0,0
488,M15347,2,297.4,309.1,1463,35.0,183,0,0,0,0,0,0
489,L47668,1,297.4,309.2,1584,42.8,186,0,0,0,0,0,0
490,M15349,2,297.5,309.2,1347,55.8,188,0,0,0,0,0,0
491,L47670,1,297.4,309.2,1459,37.9,191,0,0,0,0,0,0
492,L47671,1,297.4,309.2,1420,45.6,193,0,0,0,0,0,0
493,L47672,1,297.5,309.3,1404,43.5,195,0,0,0,0,0,0
494,L47673,1,297.5,309.3,1470,38.8,197,0,0,0,0,0,0
495,L47674,1,297.6,309.4,1326,49.8,199,0,0,0,0,0,0
496,H29909,0,297.5,309.3,1459,49.7,201,0,0,0,0,0,0
497,M15356,2,297.5,309.2,1530,40.0,206,0,0,0,0,0,0
498,L47677,1,297.4,309.0,1505,39.2,209,0,0,0,0,0,0
499,L47678,1,297.5,309.1,1611,30.2,211,0,0,0,0,0,0
500,L47679,1,297.5,309.1,1515,35.1,213,0,0,0,0,0,0
501,M15360,2,297.5,309.2,1804,27.4,215,0,0,0,0,0,0
502,M15361,2,297.6,309.3,1464,46.2,218,0,0,0,0,0,0
503,L47682,1,297.6,309.2,1390,43.3,221,0,0,0,0,0,0
504,M15363,2,297.6,309.2,1442,48.1,0,0,0,0,0,0,0
505,M15364,2,297.6,309.3,1529,41.9,3,0,0,0,0,0,0
506,L47685,1,297.6,309.3,1610,35.0,6,0,0,0,0,0,0
507,L47686,1,297.6,309.3,1543,34.3,8,0,0,0,0,0,0
508,H29921,0,297.8,309.4,1445,48.2,10,0,0,0,0,0,0
509,L47688,1,297.7,309.3,1893,24.6,15,0,0,0,0,0,0
510,M15369,2,297.6,309.3,1415,41.3,17,0,0,0,0,0,0
511,L47690,1,297.5,309.3,1564,37.5,20,0,0,0,0,0,0
512,L47691,1,297.5,309.3,1479,39.4,22,0,0,0,0,0,0
513,L47692,1,297.5,309.2,1426,44.8,24,0,0,0,0,0,0
514,L47693,1,297.4,309.2,1428,38.8,26,0,0,0,0,0,0
515,L47694,1,297.4,309.2,1620,33.2,28,0,0,0,0,0,0
516,L47695,1,297.5,309.2,1715,28.0,30,0,0,0,0,0,0
517,L47696,1,297.5,309.3,1732,29.9,32,0,0,0,0,0,0
518,M15377,2,297.5,309.4,1391,58.2,34,0,0,0,0,0,0
519,L47698,1,297.6,309.5,1924,20.6,37,0,0,0,0,0,0
520,M15379,2,297.7,309.5,2027,19.8,39,0,0,0,0,0,0
521,L47700,1,297.6,309.5,1617,36.2,42,0,0,0,0,0,0
522,L47701,1,297.5,309.4,1497,35.8,44,0,0,0,0,0,0
523,M15382,2,297.5,309.5,1448,43.7,46,0,0,0,0,0,0
524,L47703,1,297.4,309.4,1401,45.9,49,0,0,0,0,0,0
525,L47704,1,297.4,309.4,1620,35.4,51,0,0,0,0,0,0
526,L47705,1,297.4,309.4,1466,45.5,53,0,0,0,0,0,0
527,L47706,1,297.6,309.5,1373,50.6,55,0,0,0,0,0,0
528,M15387,2,297.6,309.6,1592,35.8,57,0,0,0,0,0,0
529,M15388,2,297.5,309.5,1553,42.4,60,0,0,0,0,0,0
530,L47709,1,297.6,309.5,1569,36.2,63,0,0,0,0,0,0
531,M15390,2,297.6,309.5,1709,32.2,65,0,0,0,0,0,0
532,L47711,1,297.6,309.5,1549,34.9,68,0,0,0,0,0,0
533,L47712,1,297.5,309.4,1443,45.4,70,0,0,0,0,0,0
534,L47713,1,297.5,309.3,1675,29.8,72,0,0,0,0,0,0
535,L47714,1,297.5,309.3,1623,33.4,74,0,0,0,0,0,0
536,H29949,0,297.4,309.3,1365,52.4,76,0,0,0,0,0,0
537,L47716,1,297.4,309.3,1759,24.8,81,0,0,0,0,0,0
538,H29951,0,297.4,309.3,1516,43.0,83,0,0,0,0,0,0
539,M15398,2,297.4,309.3,1499,36.8,88,0,0,0,0,0,0
540,M15399,2,297.4,309.3,1775,25.8,91,0,0,0,0,0,0
541,L47720,1,297.4,309.4,1473,45.5,94,0,0,0,0,0,0
542,L47721,1,297.4,309.4,1296,52.3,96,0,0,0,0,0,0
543,L47722,1,297.5,309.4,1803,24.7,98,0,0,0,0,0,0
544,H29957,0,297.5,309.3,1563,36.1,100,0,0,0,0,0,0
545,M15404,2,297.5,309.4,1831,26.6,105,0,0,0,0,0,0
546,L47725,1,297.6,309.4,1958,22.1,108,0,0,0,0,0,0
547,L47726,1,297.5,309.4,1809,24.3,110,0,0,0,0,0,0
548,M15407,2,297.5,309.4,1482,39.3,112,0,0,0,0,0,0
549,L47728,1,297.4,309.3,1332,53.2,115,0,0,0,0,0,0
550,L47729,1,297.4,309.2,1437,40.4,117,0,0,0,0,0,0
551,L47730,1,297.4,309.2,1698,29.4,119,0,0,0,0,0,0
552,L47731,1,297.4,309.2,1274,54.3,121,0,0,0,0,0,0
553,M15412,2,297.4,309.3,1622,35.0,123,0,0,0,0,0,0
554,M15413,2,297.4,309.3,1564,36.0,126,0,0,0,0,0,0
555,H29968,0,297.5,309.4,1368,45.3,129,0,0,0,0,0,0
556,M15415,2,297.4,309.4,1539,42.2,134,0,0,0,0,0,0
557,L47736,1,297.5,309.4,1357,50.1,137,0,0,0,0,0,0
558,M15417,2,297.5,309.4,1433,48.3,139,0,0,0,0,0,0
559,L47738,1,297.5,309.4,1650,34.6,142,0,0,0,0,0,0
560,L47739,1,297.5,309.4,1503,40.6,144,0,0,0,0,0,0
561,L47740,1,297.5,309.4,1318,58.2,146,0,0,0,0,0,0
562,M15421,2,297.5,309.4,1678,34.4,148,0,0,0,0,0,0
563,L47742,1,297.6,309.5,1574,30.9,151,0,0,0,0,0,0
564,L47743,1,297.7,309.6,1529,35.2,153,0,0,0,0,0,0
565,H29978,0,297.6,309.6,1669,32.1,155,0,0,0,0,0,0
566,H29979,0,297.7,309.7,1570,35.8,160,0,0,0,0,0,0
567,M15426,2,297.6,309.7,1541,33.7,165,0,0,0,0,0,0
568,M15427,2,297.7,309.7,1680,30.2,168,0,0,0,0,0,0
569,L47748,1,297.8,309.7,1935,22.1,171,0,0,0,0,0,0
570,M15429,2,297.7,309.6,1596,35.2,173,0,0,0,0,0,0
571,L47750,1,297.7,309.7,1498,41.0,176,0,0,0,0,0,0
572,M15431,2,297.8,309.8,1676,29.0,178,0,0,0,0,0,0
573,L47752,1,297.8,309.9,1351,49.0,181,0,0,0,0,0,0
574,L47753,1,297.9,309.9,1472,45.0,183,0,0,0,0,0,0
575,M15434,2,297.9,310.0,1439,41.7,185,0,0,0,0,0,0
576,M15435,2,297.9,309.9,1410,55.4,188,0,0,0,0,0,0
577,H29990,0,297.7,309.7,1440,51.1,191,0,0,0,0,0,0
578,L47757,1,297.7,309.7,1591,37.7,196,0,0,0,0,0,0
579,L47758,1,297.8,309.8,1533,36.8,198,0,0,0,0,0,0
580,M15439,2,297.8,309.7,1700,31.3,200,0,0,0,0,0,0
581,M15440,2,297.8,309.8,1798,25.5,203,0,0,0,0,0,0
582,L47761,1,297.8,309.7,1394,42.9,206,0,0,0,0,0,0
583,L47762,1,297.8,309.7,1341,49.2,208,0,0,0,0,0,0
584,H29997,0,297.7,309.6,1697,32.2,210,0,0,0,0,0,0
585,H29998,0,297.6,309.6,1419,48.2,215,0,0,0,0,0,0
586,L47765,1,297.6,309.5,2001,20.5,220,0,0,0,0,0,0
587,L47766,1,297.6,309.6,1501,49.8,222,1,0,0,0,1,0
588,H30001,0,297.6,309.5,1623,33.1,224,0,0,0,0,0,0
589,L47768,1,297.6,309.4,1628,33.4,229,0,0,0,0,0,0
590,L47769,1,297.6,309.4,1491,40.2,231,0,0,0,0,0,0
591,L47770,1,297.5,309.4,1517,36.7,233,0,0,0,0,0,0
592,H30005,0,297.5,309.3,1525,41.7,235,0,0,0,0,0,0
593,H30006,0,297.5,309.5,1668,27.9,240,0,0,0,0,0,0
594,L47773,1,297.5,309.6,1312,50.7,0,0,0,0,0,0,0
595,H30008,0,297.6,309.6,1278,50.4,2,0,0,0,0,0,0
596,M15455,2,297.6,309.6,1330,53.1,7,0,0,0,0,0,0
597,M15456,2,297.6,309.6,1530,37.3,10,0,0,0,0,0,0
598,H30011,0,297.6,309.6,1428,46.6,13,0,0,0,0,0,0
599,L47778,1,297.7,309.6,1480,47.9,18,0,0,0,0,0,0
600,H30013,0,297.7,309.7,1616,31.1,20,0,0,0,0,0,0
601,L47780,1,297.8,309.7,1547,37.3,25,0,0,0,0,0,0
602,L47781,1,297.9,309.7,2194,16.8,27,0,0,0,0,0,0
603,L47782,1,297.9,309.8,2000,21.3,29,0,0,0,0,0,0
604,L47783,1,297.9,309.8,1336,71.6,31,1,0,0,1,0,0
605,L47784,1,297.9,309.9,1542,33.8,33,0,0,0,0,0,0
606,M15465,2,297.9,309.8,1693,29.9,35,0,0,0,0,0,0
607,L47786,1,297.9,309.8,1461,50.5,38,0,0,0,0,0,0
608,M15467,2,298.0,309.9,1565,33.9,40,0,0,0,0,0,0
609,L47788,1,298.0,309.9,1403,47.7,43,0,0,0,0,0,0
610,L47789,1,298.1,309.9,1629,32.5,45,0,0,0,0,0,0
611,L47790,1,298.1,310.0,1534,33.7,47,0,0,0,0,0,0
612,L47791,1,298.1,310.0,1553,40.9,49,0,0,0,0,0,0
613,L47792,1,298.1,309.9,1563,32.8,51,0,0,0,0,0,0
614,L47793,1,298.1,309.9,1634,30.0,53,0,0,0,0,0,0
615,M15474,2,298.0,309.9,1445,45.2,55,0,0,0,0,0,0
616,L47795,1,298.1,309.9,1642,30.4,58,0,0,0,0,0,0
617,H30030,0,298.1,309.9,1686,29.1,60,0,0,0,0,0,0
618,M15477,2,298.1,310.0,1393,43.1,65,0,0,0,0,0,0
619,H30032,0,298.2,310.0,1433,44.2,68,0,0,0,0,0,0
620,L47799,1,298.3,310.0,1507,44.7,73,0,0,0,0,0,0
621,M15480,2,298.3,310.1,1389,49.6,75,0,0,0,0,0,0
622,L47801,1,298.3,310.1,1408,45.3,78,0,0,0,0,0,0
623,M15482,2,298.4,310.2,1725,32.0,80,0,0,0,0,0,0
624,L47803,1,298.4,310.1,1926,23.7,83,0,0,0,0,0,0
625,H30038,0,298.3,310.1,1509,37.6,85,0,0,0,0,0,0
626,L47805,1,298.3,310.1,1545,36.3,90,0,0,0,0,0,0
627,L47806,1,298.4,310.1,1533,35.2,92,0,0,0,0,0,0
628,L47807,1,298.4,310.1,1455,42.2,94,0,0,0,0,0,0
629,M15488,2,298.4,310.1,1335,57.8,96,0,0,0,0,0,0
630,L47809,1,298.3,310.1,1523,45.9,99,0,0,0,0,0,0
631,L47810,1,298.3,310.0,1460,47.6,101,0,0,0,0,0,0
632,L47811,1,298.4,310.0,1554,37.3,103,0,0,0,0,0,0
633,H30046,0,298.3,310.0,1419,47.1,105,0,0,0,0,0,0
634,L47813,1,298.3,310.0,1442,43.9,110,0,0,0,0,0,0
635,L47814,1,298.3,309.9,1507,41.6,112,0,0,0,0,0,0
636,L47815,1,298.3,310.0,1858,23.9,114,0,0,0,0,0,0
637,L47816,1,298.3,309.9,1463,43.9,116,0,0,0,0,0,0
638,L47817,1,298.2,309.7,1585,37.4,118,0,0,0,0,0,0
639,L47818,1,298.0,309.6,1536,37.3,120,0,0,0,0,0,0
640,L47819,1,298.0,309.6,1403,51.3,122,0,0,0,0,0,0
641,M15500,2,297.9,309.6,1515,38.8,124,0,0,0,0,0,0
642,L47821,1,297.9,309.5,1390,47.9,127,0,0,0,0,0,0
643,M15502,2,297.8,309.4,1226,58.7,129,0,0,0,0,0,0
644,M15503,2,297.8,309.4,1495,36.5,132,0,0,0,0,0,0
645,H30058,0,297.7,309.4,1608,30.2,135,0,0,0,0,0,0
646,L47825,1,297.7,309.4,1392,44.1,140,0,0,0,0,0,0
647,M15506,2,297.7,309.4,1461,43.7,142,0,0,0,0,0,0
648,L47827,1,297.7,309.3,1559,36.9,145,0,0,0,0,0,0
649,H30062,0,297.7,309.3,1400,48.9,147,0,0,0,0,0,0
650,M15509,2,297.7,309.2,1732,28.8,152,0,0,0,0,0,0
651,L47830,1,297.6,309.2,1611,33.1,155,0,0,0,0,0,0
652,L47831,1,297.6,309.1,1503,38.9,157,0,0,0,0,0,0
653,L47832,1,297.7,309.2,1391,44.5,159,0,0,0,0,0,0
654,L47833,1,297.8,309.3,2015,20.1,161,0,0,0,0,0,0
655,L47834,1,297.8,309.2,1683,30.9,163,0,0,0,0,0,0
656,L47835,1,297.7,309.1,1435,38.8,165,0,0,0,0,0,0
657,M15516,2,297.7,309.1,1732,28.1,167,0,0,0,0,0,0
658,L47837,1,297.7,309.2,1365,58.6,170,0,0,0,0,0,0
659,L47838,1,297.7,309.1,1562,36.8,172,0,0,0,0,0,0
660,L47839,1,297.6,309.1,1449,49.1,174,0,0,0,0,0,0
661,M15520,2,297.7,309.2,1700,27.4,176,0,0,0,0,0,0
662,M15521,2,297.6,309.0,1427,45.6,179,0,0,0,0,0,0
663,M15522,2,297.6,308.9,1479,38.1,182,0,0,0,0,0,0
664,L47843,1,297.5,308.9,1469,44.0,185,0,0,0,0,0,0
665,L47844,1,297.5,308.9,1390,47.4,187,0,0,0,0,0,0
666,L47845,1,297.5,308.9,1729,28.1,189,0,0,0,0,0,0
667,L47846,1,297.5,309.0,1470,43.5,191,0,0,0,0,0,0
668,L47847,1,297.5,308.9,1459,48.5,193,0,0,0,0,0,0
669,L47848,1,297.5,308.9,1738,24.0,195,0,0,0,0,0,0
670,H30083,0,297.5,308.9,1471,37.7,197,0,0,0,0,0,0
671,L47850,1,297.6,309.0,1822,25.4,202,0,0,0,0,0,0
672,L47851,1,297.5,308.9,1554,34.8,204,0,0,0,0,0,0
673,M15532,2,297.6,308.9,1433,43.2,206,0,0,0,0,0,0
674,L47853,1,297.6,308.9,1449,47.7,209,0,0,0,0,0,0
675,L47854,1,297.8,309.0,1456,41.2,0,0,0,0,0,0,0
676,M15535,2,297.8,309.1,1424,45.5,2,0,0,0,0,0,0
677,H30090,0,297.9,309.2,1577,34.7,5,0,0,0,0,0,0
678,L47857,1,297.9,309.2,1478,39.7,10,0,0,0,0,0,0
679,M15538,2,297.8,309.2,1295,61.2,12,0,0,0,0,0,0
680,L47859,1,297.8,309.2,1372,47.3,15,0,0,0,0,0,0
681,M15540,2,297.8,309.1,1432,42.6,17,0,0,0,0,0,0
682,M15541,2,297.7,309.0,1656,33.2,20,0,0,0,0,0,0
683,H30096,0,297.8,309.0,1410,48.8,23,0,0,0,0,0,0
684,L47863,1,297.7,309.0,1874,24.4,28,0,0,0,0,0,0
685,L47864,1,297.7,309.0,1538,43.2,30,0,0,0,0,0,0
686,M15545,2,297.7,309.0,1636,29.7,32,0,0,0,0,0,0
687,M15546,2,297.7,309.0,1504,40.4,35,0,0,0,0,0,0
688,M15547,2,297.7,309.0,1531,42.4,38,0,0,0,0,0,0
689,H30102,0,297.6,309.0,1735,26.4,41,0,0,0,0,0,0
690,H30103,0,297.6,309.0,1354,55.6,46,0,0,0,0,0,0
691,H30104,0,297.6,309.0,1413,40.2,51,0,0,0,0,0,0
692,L47871,1,297.7,309.1,1563,39.3,56,0,0,0,0,0,0
693,L47872,1,297.7,309.1,1479,42.1,58,0,0,0,0,0,0
694,L47873,1,297.7,309.1,1477,38.3,60,0,0,0,0,0,0
695,L47874,1,297.6,309.1,1394,50.0,62,0,0,0,0,0,0
696,L47875,1,297.6,309.0,1487,45.4,64,0,0,0,0,0,0
697,M15556,2,297.6,309.0,1815,25.3,66,0,0,0,0,0,0
698,M15557,2,297.6,308.8,1453,39.7,69,0,0,0,0,0,0
699,L47878,1,297.6,308.8,1539,40.2,72,0,0,0,0,0,0
700,H30113,0,297.5,308.7,1416,39.2,74,0,0,0,0,0,0
701,M15560,2,297.6,308.8,1683,31.6,79,0,0,0,0,0,0
702,L47881,1,297.7,308.8,1515,40.1,82,0,0,0,0,0,0
703,M15562,2,297.7,308.9,1531,48.3,84,0,0,0,0,0,0
704,H30117,0,297.7,308.9,1479,40.9,87,0,0,0,0,0,0
705,L47884,1,297.7,308.9,1516,33.7,92,0,0,0,0,0,0
706,L47885,1,297.7,309.0,1507,38.2,94,0,0,0,0,0,0
707,M15566,2,297.8,309.0,1434,43.3,96,0,0,0,0,0,0
708,L47887,1,297.7,308.9,1838,27.3,99,0,0,0,0,0,0
709,M15568,2,297.6,308.8,1416,45.9,101,0,0,0,0,0,0
710,M15569,2,297.6,308.8,1357,49.7,104,0,0,0,0,0,0
711,M15570,2,297.5,308.7,1697,28.1,107,0,0,0,0,0,0
712,L47891,1,297.5,308.7,1443,46.2,110,0,0,0,0,0,0
713,L47892,1,297.5,308.7,1453,37.6,112,0,0,0,0,0,0
714,L47893,1,297.4,308.6,1439,46.4,114,0,0,0,0,0,0
715,L47894,1,297.4,308.6,1609,36.2,116,0,0,0,0,0,0
716,L47895,1,297.4,308.6,1324,59.1,118,0,0,0,0,0,0
717,H30130,0,297.4,308.6,1420,45.8,120,0,0,0,0,0,0
718,L47897,1,297.4,308.7,1545,36.9,125,0,0,0,0,0,0
719,L47898,1,297.5,308.8,1477,39.0,127,0,0,0,0,0,0
720,L47899,1,297.4,308.8,1447,58.1,129,0,0,0,0,0,0
721,L47900,1,297.4,308.9,1809,23.8,131,0,0,0,0,0,0
722,L47901,1,297.5,308.9,1696,30.9,133,0,0,0,0,0,0
723,L47902,1,297.5,308.9,1427,44.7,135,0,0,0,0,0,0
724,M15583,2,297.4,308.9,1500,46.3,137,0,0,0,0,0,0
725,L47904,1,297.5,308.9,1390,44.6,140,0,0,0,0,0,0
726,L47905,1,297.4,308.8,1640,34.2,142,0,0,0,0,0,0
727,M15586,2,297.4,308.8,1628,37.4,144,0,0,0,0,0,0
728,H30141,0,297.3,308.6,1499,37.6,147,0,0,0,0,0,0
729,M15588,2,297.4,308.7,1425,50.3,152,0,0,0,0,0,0
730,L47909,1,297.3,308.6,1586,37.7,155,0,0,0,0,0,0
731,M15590,2,297.3,308.6,1471,50.7,157,0,0,0,0,0,0
732,M15591,2,297.3,308.6,1431,53.0,160,0,0,0,0,0,0
733,L47912,1,297.2,308.6,1924,22.1,163,0,0,0,0,0,0
734,M15593,2,297.1,308.4,1421,42.0,165,0,0,0,0,0,0
735,H30148,0,297.0,308.4,1305,54.6,168,0,0,0,0,0,0
736,L47915,1,296.9,308.4,1557,32.4,173,0,0,0,0,0,0
737,L47916,1,296.9,308.3,1555,38.2,175,0,0,0,0,0,0
738,H30151,0,296.9,308.3,1474,39.2,177,0,0,0,0,0,0
739,L47918,1,296.8,308.3,1506,45.9,182,0,0,0,0,0,0
740,L47919,1,296.9,308.4,1390,41.8,184,0,0,0,0,0,0
741,M15600,2,296.9,308.4,1450,46.9,186,0,0,0,0,0,0
742,L47921,1,296.9,308.3,1513,38.8,189,0,0,0,0,0,0
743,L47922,1,296.8,308.2,1643,34.7,191,0,0,0,0,0,0
744,L47923,1,296.8,308.2,1361,53.8,193,0,0,0,0,0,0
745,L47924,1,296.7,308.1,1450,40.9,195,0,0,0,0,0,0
746,L47925,1,296.7,308.0,1451,50.7,197,0,0,0,0,0,0
747,L47926,1,296.8,308.1,1289,62.0,199,1,0,0,0,1,0
748,L47927,1,296.8,308.1,1356,48.3,201,0,0,0,0,0,0
749,H30162,0,296.7,308.1,1528,46.3,203,0,0,0,0,0,0
750,L47929,1,296.6,308.0,1978,22.3,208,0,0,0,0,0,0
