UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temperature Difference [k],Any Failure
182,H29595,0,0.3152173913043441,0.3209876543209944,0.3818393480791618,0.2802197802197802,0.1936758893280632,0,0,0,0,0,0,0.00577026301665029,0
183,M15042,2,0.3043478260869534,0.308641975308646,0.1012805587892898,0.6085164835164835,0.2134387351778656,0,0,0,0,0,0,0.004294149221692634,0
184,L47363,1,0.3043478260869534,0.308641975308646,0.1845168800931316,0.5068681318681318,0.225296442687747,0,0,0,0,0,0,0.004294149221692634,0
185,L47364,1,0.3152173913043441,0.308641975308646,0.290454016298021,0.3681318681318681,0.2332015810276679,0,0,0,0,0,0,-0.006575415995698108,0
186,L47365,1,0.3152173913043441,0.308641975308646,0.1618160651920839,0.4725274725274725,0.2411067193675889,0,0,0,0,0,0,-0.006575415995698108,0
187,L47366,1,0.3043478260869534,0.3209876543209944,0.0774155995343423,0.7170329670329669,0.2490118577075098,0,0,0,0,0,0,0.016639828234041032,0
188,L47367,1,0.3152173913043441,0.3333333333333357,0.1228172293364378,0.5398351648351648,0.2569169960474308,0,0,0,0,0,0,0.018115942028991583,0
189,L47368,1,0.3260869565217348,0.3456790123456841,0.2549476135040746,0.4093406593406594,0.2648221343873517,0,0,0,0,0,0,0.019592055823949295,0
190,M15049,2,0.3260869565217348,0.3333333333333357,0.2159487776484284,0.5439560439560439,0.2727272727272727,0,0,0,0,0,0,0.007246376811600896,0
191,L47370,1,0.3152173913043441,0.3333333333333357,0.179860302677532,0.6332417582417582,0.2845849802371541,0,0,0,0,0,0,0.018115942028991583,0
192,L47371,1,0.3152173913043441,0.3333333333333357,0.2898719441210711,0.4230769230769231,0.2924901185770751,0,0,0,0,0,0,0.018115942028991583,0
193,H29606,0,0.3152173913043441,0.3333333333333357,0.1338766006984866,0.6593406593406592,0.300395256916996,0,0,0,0,0,0,0.018115942028991583,0
194,H29607,0,0.3152173913043441,0.3333333333333357,0.2968568102444704,0.4230769230769231,0.3201581027667984,0,0,0,0,0,0,0.018115942028991583,0
195,M15054,2,0.3152173913043441,0.3456790123456841,0.878928987194412,0.0947802197802197,0.3399209486166007,1,0,0,1,0,0,0.03046162104133998,1
196,L47375,1,0.3260869565217348,0.3456790123456841,0.1658905704307334,0.5370879120879121,0.3517786561264822,0,0,0,0,0,0,0.019592055823949295,0
197,H29610,0,0.3260869565217348,0.3580246913580325,0.1536670547147847,0.6277472527472527,0.3596837944664031,0,0,0,0,0,0,0.03193773483629769,0
198,M15057,2,0.3369565217391255,0.3580246913580325,0.2089639115250291,0.5096153846153846,0.3794466403162055,0,0,0,0,0,0,0.021068169618907007,0
199,L47378,1,0.3369565217391255,0.3703703703703738,0.2444703143189756,0.4285714285714286,0.3913043478260869,0,0,0,0,0,0,0.0334138486312483,0
200,L47379,1,0.3369565217391255,0.3580246913580325,0.1542491268917346,0.5947802197802198,0.3992094861660079,0,0,0,0,0,0,0.021068169618907007,0
201,L47380,1,0.3369565217391255,0.3580246913580325,0.2566938300349244,0.4285714285714286,0.4071146245059288,0,0,0,0,0,0,0.021068169618907007,0
202,L47381,1,0.3260869565217348,0.3456790123456841,0.2369033760186263,0.5137362637362637,0.4150197628458498,0,0,0,0,0,0,0.019592055823949295,0
203,M15062,2,0.3369565217391255,0.3456790123456841,0.2724097788125728,0.4381868131868132,0.4229249011857707,0,0,0,0,0,0,0.008722490606558608,0
204,L47383,1,0.3369565217391255,0.3456790123456841,0.1874272409778813,0.4684065934065933,0.4347826086956521,0,0,0,0,0,0,0.008722490606558608,0
205,L47384,1,0.3369565217391255,0.3456790123456841,0.3335273573923166,0.3983516483516483,0.4426877470355731,0,0,0,0,0,0,0.008722490606558608,0
206,M15065,2,0.3478260869565162,0.3580246913580325,0.1024447031431897,0.6758241758241758,0.450592885375494,0,0,0,0,0,0,0.01019860440151632,0
207,L47386,1,0.3478260869565162,0.3703703703703738,0.2566938300349244,0.4326923076923076,0.4624505928853755,0,0,0,0,0,0,0.022544283413857613,0
208,M15067,2,0.3369565217391255,0.3703703703703738,0.1472642607683353,0.7815934065934066,0.4703557312252964,1,0,0,1,0,0,0.0334138486312483,1
209,L47388,1,0.3369565217391255,0.3580246913580325,0.2462165308498254,0.4519230769230769,0.4822134387351778,0,0,0,0,0,0,0.021068169618907007,0
210,L47389,1,0.3369565217391255,0.3580246913580325,0.179860302677532,0.5521978021978021,0.4901185770750987,0,0,0,0,0,0,0.021068169618907007,0
211,L47390,1,0.3369565217391255,0.3703703703703738,0.2066356228172293,0.4436813186813187,0.4980237154150197,0,0,0,0,0,0,0.0334138486312483,0
212,L47391,1,0.3478260869565162,0.3703703703703738,0.2369033760186263,0.4134615384615384,0.5059288537549407,0,0,0,0,0,0,0.022544283413857613,0
213,H29626,0,0.3369565217391255,0.3703703703703738,0.1024447031431897,0.6744505494505494,0.5138339920948616,0,0,0,0,0,0,0.0334138486312483,0
214,L47393,1,0.3369565217391255,0.3703703703703738,0.1268917345750874,0.5645604395604394,0.533596837944664,0,0,0,0,0,0,0.0334138486312483,0
215,M15074,2,0.3260869565217348,0.3580246913580325,0.2450523864959255,0.4574175824175824,0.541501976284585,0,0,0,0,0,0,0.03193773483629769,0
216,L47395,1,0.3260869565217348,0.3580246913580325,0.2211874272409779,0.5013736263736263,0.5533596837944663,0,0,0,0,0,0,0.03193773483629769,0
217,L47396,1,0.3260869565217348,0.3580246913580325,0.1926658905704308,0.4739010989010988,0.5612648221343873,0,0,0,0,0,0,0.03193773483629769,0
218,L47397,1,0.3260869565217348,0.3456790123456841,0.2887077997671712,0.3818681318681319,0.5691699604743082,0,0,0,0,0,0,0.019592055823949295,0
219,L47398,1,0.3260869565217348,0.3580246913580325,0.1623981373690338,0.4711538461538462,0.5770750988142292,0,0,0,0,0,0,0.03193773483629769,0
220,M15079,2,0.3260869565217348,0.3456790123456841,0.1548311990686846,0.5824175824175825,0.5849802371541502,0,0,0,0,0,0,0.019592055823949295,0
221,L47400,1,0.3260869565217348,0.3456790123456841,0.1443538998835856,0.6717032967032966,0.5968379446640316,0,0,0,0,0,0,0.019592055823949295,0
222,H29635,0,0.3369565217391255,0.3456790123456841,0.3835855646100116,0.2815934065934066,0.6047430830039525,0,0,0,0,0,0,0.008722490606558608,0
223,L47402,1,0.3369565217391255,0.3580246913580325,0.0791618160651921,0.5659340659340659,0.6245059288537549,0,0,0,0,0,0,0.021068169618907007,0
224,L47403,1,0.3369565217391255,0.3580246913580325,0.2334109429569266,0.4203296703296703,0.6324110671936758,0,0,0,0,0,0,0.021068169618907007,0
225,L47404,1,0.3260869565217348,0.3580246913580325,0.2421420256111758,0.3502747252747253,0.6403162055335968,0,0,0,0,0,0,0.03193773483629769,0
226,L47405,1,0.3260869565217348,0.3456790123456841,0.1129220023282887,0.6868131868131867,0.6482213438735177,0,0,0,0,0,0,0.019592055823949295,0
227,L47406,1,0.3260869565217348,0.3333333333333357,0.0937136204889407,0.6236263736263736,0.6561264822134387,0,0,0,0,0,0,0.007246376811600896,0
228,L47407,1,0.3260869565217348,0.3456790123456841,0.2159487776484284,0.4436813186813187,0.6640316205533596,0,0,0,0,0,0,0.019592055823949295,0
229,M15088,2,0.3260869565217348,0.3456790123456841,0.2683352735739231,0.4574175824175824,0.6719367588932806,0,0,0,0,0,0,0.019592055823949295,0
230,L47409,1,0.3260869565217348,0.3456790123456841,0.2153667054714785,0.3901098901098901,0.683794466403162,0,0,0,0,0,0,0.019592055823949295,0
231,L47410,1,0.3260869565217348,0.3580246913580325,0.2339930151338766,0.4258241758241758,0.691699604743083,0,0,0,0,0,0,0.03193773483629769,0
232,L47411,1,0.3260869565217348,0.3333333333333357,0.139697322467986,0.5398351648351648,0.6996047430830039,0,0,0,0,0,0,0.007246376811600896,0
233,L47412,1,0.3152173913043441,0.3333333333333357,0.1490104772991851,0.6016483516483516,0.7075098814229248,0,0,0,0,0,0,0.018115942028991583,0
234,L47413,1,0.3152173913043441,0.3333333333333357,0.2002328288707799,0.4271978021978022,0.7154150197628458,0,0,0,0,0,0,0.018115942028991583,0
235,L47414,1,0.3152173913043441,0.3333333333333357,0.180442374854482,0.5370879120879121,0.7233201581027667,0,0,0,0,0,0,0.018115942028991583,0
236,M15095,2,0.3043478260869534,0.3209876543209944,0.2980209545983702,0.4107142857142857,0.7312252964426877,0,0,0,0,0,0,0.016639828234041032,0
237,L47416,1,0.3043478260869534,0.3209876543209944,0.190337601862631,0.4793956043956044,0.7430830039525691,0,0,0,0,0,0,0.016639828234041032,0
238,M15097,2,0.2934782608695627,0.2962962962963047,0.2235157159487777,0.4505494505494505,0.7509881422924901,0,0,0,0,0,0,0.002818035426742027,0
239,L47418,1,0.2826086956521649,0.2962962962963047,0.130966239813737,0.6387362637362637,0.7628458498023715,0,0,0,0,0,0,0.013687600644139819,0
240,L47419,1,0.2934782608695627,0.308641975308646,0.2578579743888243,0.3681318681318681,0.7707509881422925,0,0,0,0,0,0,0.01516371443908332,0
241,M15100,2,0.2934782608695627,0.2962962962963047,0.09953434225844,0.6565934065934066,0.7786561264822134,0,0,0,0,0,0,0.002818035426742027,0
242,L47421,1,0.2934782608695627,0.2962962962963047,0.3544819557625146,0.2815934065934066,0.7905138339920948,0,0,0,0,0,0,0.002818035426742027,0
243,L47422,1,0.2934782608695627,0.308641975308646,0.1047729918509895,0.7554945054945054,0.7984189723320158,1,0,0,0,1,0,0.01516371443908332,1
244,L47423,1,0.2934782608695627,0.308641975308646,0.1594877764842841,0.5535714285714285,0.8063241106719367,0,0,0,0,0,0,0.01516371443908332,0
245,M15104,2,0.2934782608695627,0.308641975308646,0.1321303841676367,0.6222527472527473,0.8142292490118577,0,0,0,0,0,0,0.01516371443908332,0
246,M15105,2,0.2826086956521649,0.2962962962963047,0.2671711292200233,0.3791208791208791,0.826086956521739,0,0,0,0,0,0,0.013687600644139819,0
247,L47426,1,0.2826086956521649,0.2962962962963047,0.2427240977881257,0.4079670329670329,0.8379446640316205,0,0,0,0,0,0,0.013687600644139819,0
248,L47427,1,0.2934782608695627,0.308641975308646,0.1752037252619325,0.5728021978021978,0.8458498023715414,0,0,0,0,0,0,0.01516371443908332,0
249,L47428,1,0.2934782608695627,0.3209876543209944,0.1129220023282887,0.7280219780219779,0.8537549407114624,1,0,0,0,1,0,0.02750939345143172,1
250,L47429,1,0.2934782608695627,0.3209876543209944,0.1379511059371362,0.7197802197802198,0.8616600790513833,1,0,0,0,1,0,0.02750939345143172,1
251,L47430,1,0.2934782608695627,0.3209876543209944,0.2875436554132713,0.396978021978022,0.0,0,0,0,0,0,0,0.02750939345143172,0
252,M15111,2,0.2934782608695627,0.308641975308646,0.1734575087310826,0.532967032967033,0.0079051383399209,0,0,0,0,0,0,0.01516371443908332,0
253,L47432,1,0.2934782608695627,0.308641975308646,0.2630966239813738,0.4395604395604395,0.0197628458498023,0,0,0,0,0,0,0.01516371443908332,0
254,L47433,1,0.2934782608695627,0.308641975308646,0.110011641443539,0.6098901098901098,0.0276679841897233,0,0,0,0,0,0,0.01516371443908332,0
255,L47434,1,0.2934782608695627,0.308641975308646,0.2013969732246798,0.4684065934065933,0.0355731225296442,0,0,0,0,0,0,0.01516371443908332,0
256,L47435,1,0.2934782608695627,0.308641975308646,0.1868451688009313,0.5027472527472526,0.0434782608695652,0,0,0,0,0,0,0.01516371443908332,0
257,L47436,1,0.3043478260869534,0.3209876543209944,0.0948777648428406,0.8131868131868132,0.0513833992094861,0,0,0,0,0,0,0.016639828234041032,0
258,L47437,1,0.2934782608695627,0.2839506172839492,0.260186263096624,0.353021978021978,0.0592885375494071,0,0,0,0,0,0,-0.009527643585613477,0
259,L47438,1,0.3043478260869534,0.308641975308646,0.1827706635622817,0.4684065934065933,0.067193675889328,0,0,0,0,0,0,0.004294149221692634,0
260,M15119,2,0.3043478260869534,0.308641975308646,0.1466821885913853,0.8255494505494505,0.075098814229249,1,0,0,1,0,0,0.004294149221692634,1
261,M15120,2,0.3152173913043441,0.3209876543209944,0.2060535506402794,0.6222527472527473,0.0869565217391304,0,0,0,0,0,0,0.00577026301665029,0
262,L47441,1,0.3043478260869534,0.308641975308646,0.2828870779976717,0.3887362637362637,0.0988142292490118,0,0,0,0,0,0,0.004294149221692634,0
263,M15122,2,0.3043478260869534,0.308641975308646,0.330616996507567,0.315934065934066,0.1067193675889328,0,0,0,0,0,0,0.004294149221692634,0
264,M15123,2,0.2934782608695627,0.2962962962963047,0.2438882421420256,0.3914835164835165,0.1185770750988142,0,0,0,0,0,0,0.002818035426742027,0
265,L47444,1,0.3043478260869534,0.308641975308646,0.1292200232828871,0.6002747252747253,0.1304347826086956,0,0,0,0,0,0,0.004294149221692634,0
266,L47445,1,0.2934782608695627,0.2962962962963047,0.1664726426076833,0.4574175824175824,0.1383399209486165,0,0,0,0,0,0,0.002818035426742027,0
267,H29680,0,0.2934782608695627,0.2962962962963047,0.1583236321303842,0.548076923076923,0.1462450592885375,0,0,0,0,0,0,0.002818035426742027,0
268,L47447,1,0.2826086956521649,0.2839506172839492,0.4575087310826543,0.2376373626373626,0.1660079051383399,0,0,0,0,0,0,0.0013419216317843152,0
269,H29682,0,0.2826086956521649,0.2839506172839492,0.3678696158323632,0.2884615384615385,0.1739130434782608,0,0,0,0,0,0,0.0013419216317843152,0
270,L47449,1,0.2934782608695627,0.2839506172839492,0.2072176949941793,0.456043956043956,0.1936758893280632,0,0,0,0,0,0,-0.009527643585613477,0
271,H29684,0,0.2934782608695627,0.2839506172839492,0.2048894062863795,0.4917582417582418,0.2015810276679841,0,0,0,0,0,0,-0.009527643585613477,0
272,M15131,2,0.3043478260869534,0.2962962962963047,0.1653084982537834,0.5082417582417581,0.2213438735177865,0,0,0,0,0,0,-0.00805152979064866,0
273,L47452,1,0.3043478260869534,0.2962962962963047,0.1839348079161816,0.5027472527472526,0.2332015810276679,0,0,0,0,0,0,-0.00805152979064866,0
274,L47453,1,0.3043478260869534,0.2839506172839492,0.150174621653085,0.5796703296703296,0.2411067193675889,0,0,0,0,0,0,-0.020397208803004163,0
275,L47454,1,0.3043478260869534,0.2839506172839492,0.2817229336437719,0.3392857142857143,0.2490118577075098,0,0,0,0,0,0,-0.020397208803004163,0
276,L47455,1,0.2934782608695627,0.2839506172839492,0.1356228172293364,0.6991758241758241,0.2569169960474308,0,0,0,0,0,0,-0.009527643585613477,0
277,M15136,2,0.2934782608695627,0.2716049382716008,0.3387660069848662,0.3131868131868132,0.2648221343873517,0,0,0,0,0,0,-0.021873322597961875,0
278,H29691,0,0.2934782608695627,0.2839506172839492,0.1810244470314319,0.6442307692307693,0.2766798418972331,0,0,0,0,0,0,-0.009527643585613477,0
279,M15138,2,0.2934782608695627,0.2839506172839492,0.2630966239813738,0.3516483516483516,0.2964426877470355,0,0,0,0,0,0,-0.009527643585613477,0
280,L47459,1,0.2934782608695627,0.2962962962963047,0.3789289871944122,0.2692307692307692,0.308300395256917,0,0,0,0,0,0,0.002818035426742027,0
281,M15140,2,0.3043478260869534,0.2962962962963047,0.1676367869615832,0.548076923076923,0.3162055335968379,0,0,0,0,0,0,-0.00805152979064866,0
282,L47461,1,0.3043478260869534,0.2839506172839492,0.2665890570430733,0.4491758241758242,0.3280632411067193,0,0,0,0,0,0,-0.020397208803004163,0
283,M15142,2,0.3043478260869534,0.2962962962963047,0.1292200232828871,0.6318681318681317,0.3359683794466403,0,0,0,0,0,0,-0.00805152979064866,0
284,L47463,1,0.3152173913043441,0.308641975308646,0.1752037252619325,0.5384615384615384,0.3478260869565217,0,0,0,0,0,0,-0.006575415995698108,0
285,L47464,1,0.3152173913043441,0.3209876543209944,0.5139697322467985,0.2115384615384615,0.3557312252964427,0,0,0,0,0,0,0.00577026301665029,0
286,L47465,1,0.3152173913043441,0.3209876543209944,0.2328288707799767,0.4423076923076923,0.3636363636363636,0,0,0,0,0,0,0.00577026301665029,0
287,L47466,1,0.3152173913043441,0.3209876543209944,0.2450523864959255,0.4038461538461539,0.3715415019762845,0,0,0,0,0,0,0.00577026301665029,0
288,L47467,1,0.3152173913043441,0.3209876543209944,0.370779976717113,0.3818681318681319,0.3794466403162055,0,0,0,0,0,0,0.00577026301665029,0
289,H29702,0,0.3152173913043441,0.3333333333333357,0.1263096623981374,0.5274725274725275,0.3873517786561264,0,0,0,0,0,0,0.018115942028991583,0
290,L47469,1,0.3043478260869534,0.3333333333333357,0.1559953434225844,0.5892857142857143,0.4071146245059288,0,0,0,0,0,0,0.028985507246382325,0
291,L47470,1,0.3043478260869534,0.3333333333333357,0.1571594877764843,0.5741758241758241,0.4150197628458498,0,0,0,0,0,0,0.028985507246382325,0
292,L47471,1,0.2934782608695627,0.3209876543209944,0.1775320139697322,0.532967032967033,0.4229249011857707,0,0,0,0,0,0,0.02750939345143172,0
293,L47472,1,0.3043478260869534,0.3333333333333357,0.0972060535506403,0.5,0.4308300395256916,0,0,0,0,0,0,0.028985507246382325,0
294,H29707,0,0.3043478260869534,0.3456790123456841,0.130384167636787,0.5631868131868131,0.4387351778656126,0,0,0,0,0,0,0.04133118625873072,0
295,M15154,2,0.3043478260869534,0.3456790123456841,0.1187427240977881,0.6497252747252747,0.458498023715415,0,0,0,0,0,0,0.04133118625873072,0
296,M15155,2,0.3043478260869534,0.3580246913580325,0.3189755529685681,0.3695054945054945,0.4703557312252964,0,0,0,0,0,0,0.05367686527107912,0
297,L47476,1,0.2934782608695627,0.3456790123456841,0.1321303841676367,0.5824175824175825,0.4822134387351778,0,0,0,0,0,0,0.05220075147612141,0
298,L47477,1,0.2934782608695627,0.3456790123456841,0.3172293364377183,0.2953296703296703,0.4901185770750987,0,0,0,0,0,0,0.05220075147612141,0
299,H29712,0,0.2826086956521649,0.3456790123456841,0.5593713620488941,0.2046703296703296,0.4980237154150197,0,0,0,0,0,0,0.0630703166935192,0
300,M15159,2,0.2717391304347814,0.3209876543209944,0.2322467986030267,0.4368131868131868,0.5177865612648221,0,0,0,0,0,0,0.049248523886213036,0
301,L47480,1,0.2717391304347814,0.3333333333333357,0.2642607683352735,0.4739010989010988,0.5296442687747035,0,0,0,0,0,0,0.06159420289855433,0
302,L47481,1,0.2608695652173836,0.3333333333333357,0.3329452852153668,0.3200549450549451,0.5375494071146245,0,0,0,0,0,0,0.07246376811595212,0
303,H29716,0,0.2717391304347814,0.3333333333333357,0.2002328288707799,0.4299450549450549,0.5454545454545454,0,0,0,0,0,0,0.06159420289855433,0
304,M15163,2,0.2717391304347814,0.3333333333333357,0.1810244470314319,0.5453296703296703,0.5652173913043478,0,0,0,0,0,0,0.06159420289855433,0
305,L47484,1,0.2717391304347814,0.3333333333333357,0.3311990686845169,0.3255494505494505,0.5770750988142292,0,0,0,0,0,0,0.06159420289855433,0
306,L47485,1,0.2717391304347814,0.3333333333333357,0.5593713620488941,0.2115384615384615,0.5849802371541502,0,0,0,0,0,0,0.06159420289855433,0
307,L47486,1,0.2717391304347814,0.3333333333333357,0.119906868451688,0.5947802197802198,0.592885375494071,0,0,0,0,0,0,0.06159420289855433,0
308,M15167,2,0.2717391304347814,0.3333333333333357,0.2392316647264261,0.4505494505494505,0.6007905138339921,0,0,0,0,0,0,0.06159420289855433,0
309,L47488,1,0.2826086956521649,0.3456790123456841,0.079743888242142,0.5961538461538461,0.6126482213438734,0,0,0,0,0,0,0.0630703166935192,0
310,M15169,2,0.2826086956521649,0.3456790123456841,0.1635622817229337,0.5082417582417581,0.6205533596837944,0,0,0,0,0,0,0.0630703166935192,0
311,H29724,0,0.2934782608695627,0.3580246913580325,0.2083818393480792,0.5219780219780219,0.6324110671936758,0,0,0,0,0,0,0.06454643048846981,0
312,M15171,2,0.2934782608695627,0.3580246913580325,0.1658905704307334,0.5535714285714285,0.6521739130434783,0,0,0,0,0,0,0.06454643048846981,0
313,L47492,1,0.2826086956521649,0.3580246913580325,0.1746216530849825,0.4423076923076923,0.6640316205533596,0,0,0,0,0,0,0.0754159957058676,0
314,L47493,1,0.2934782608695627,0.3580246913580325,0.0844004656577416,0.6456043956043955,0.6719367588932806,0,0,0,0,0,0,0.06454643048846981,0
315,M15174,2,0.2826086956521649,0.3456790123456841,0.0768335273573923,0.6758241758241758,0.6798418972332015,0,0,0,0,0,0,0.0630703166935192,0
316,L47495,1,0.2826086956521649,0.3333333333333357,0.2782305005820722,0.5054945054945055,0.691699604743083,0,0,0,0,0,0,0.0507246376811708,0
317,L47496,1,0.2717391304347814,0.3333333333333357,0.3178114086146683,0.4038461538461539,0.6996047430830039,0,0,0,0,0,0,0.06159420289855433,0
